"date1","year_date","month_date","reg","prov","dist","cred_direc","dep_vis","dep_aho","dep_pla","dep_tot"
2019-12-31,2019,12,"Amazonas","Bagua","Bagua",49293.09031,4375.84382,21708.41747,2610.87744,28695.13873
2019-12-31,2019,12,"Amazonas","Chachapoyas","Chachapoyas",107752.00012,26939.3332,43652.85142,6216.94464,76809.12926
2019-12-31,2019,12,"Amazonas","Utcubamba","Bagua Grande",126181.70303,14879.00185,28347.1051,4479.17762,47705.28457
2019-12-31,2019,12,"Amazonas","Bongara","Jazán",12371.56808,0,410.14189,241.28585,651.42774
2019-12-31,2019,12,"Ancash","Casma","Casma",67257.96729,5779.29395,34236.44661,7992.69208,48008.43264
2019-12-31,2019,12,"Ancash","Huaraz","Huaraz",1135469.78649,119551.71024,361681.54125,205303.37362,686536.62511
2019-12-31,2019,12,"Ancash","Huaraz","Independencia",4804.34412,0,1669.76314,3419.11221,5088.87535
2019-12-31,2019,12,"Ancash","Huarmey","Huarmey",15888.01462,176.20892,2880.8747,1808.07525,4865.15887
2019-12-31,2019,12,"Ancash","Huaylas","Caraz",55462.38176,2721.50254,28548.79791,12066.71088,43337.01133
2019-12-31,2019,12,"Ancash","Santa","Chimbote",1498704.17894,211850.22656,493112.504,345802.13182,1050764.86238
2019-12-31,2019,12,"Ancash","Santa","Nuevo Chimbote",154140.56413,11195.25497,47015.04711,29645.936,87856.23808
2019-12-31,2019,12,"Ancash","Santa","Santa",33034.89776,0,2301.08112,1359.77633,3660.85745
2019-12-31,2019,12,"Ancash","Santa","Nepeña",11290.21032,0,45.74167,0,45.74167
2019-12-31,2019,12,"Ancash","Huari","Huari",16488.574,0,815.92774,790.98645,1606.91419
2019-12-31,2019,12,"Ancash","Huari","San Marcos",5302.54793,0,0.5266,0,0.5266
2019-12-31,2019,12,"Ancash","Carhuaz","Carhuaz",31021.22218,7.07752,3595.864,3288.01337,6890.95489
2019-12-31,2019,12,"Ancash","Yungay","Yungay",24545.94998,0,1318.83233,1302.82364,2621.65597
2019-12-31,2019,12,"Ancash","Recuay","Recuay",7463.07987,0,98.34829,57.1,155.44829
2019-12-31,2019,12,"Ancash","Sihuas","Sihuas",10006.32874,0.02752,508.54859,651.99661,1160.57272
2019-12-31,2019,12,"Ancash","Bolognesi","Chiquian",4791.29447,0,0,0,0
2019-12-31,2019,12,"Ancash","Pomabamba","Pomabamba",2092.96596,0,0.03,0,0.03
2019-12-31,2019,12,"Apurimac","Abancay","Abancay",174684.88373,54029.73679,119828.24616,18738.29926,192596.28221
2019-12-31,2019,12,"Apurimac","Abancay","Curahuasi",2092.88248,0,0.03245,0,0.03245
2019-12-31,2019,12,"Apurimac","Andahuaylas","Andahuaylas",123796.74471,23499.90984,68024.53631,18451.0281,109975.47425
2019-12-31,2019,12,"Apurimac","Andahuaylas","Huancarama",1297.70835,0,0,0,0
2019-12-31,2019,12,"Apurimac","Cotabambas","Challhuahuacho",19314.76188,10498.9391,77378.40636,145496.64814,233373.9936
2019-12-31,2019,12,"Arequipa","Arequipa","Arequipa",5118696.05285,971571.78778,1547854.98512,779311.99005,3298738.76295
2019-12-31,2019,12,"Arequipa","Arequipa","Cayma",766954.81924,304990.85815,610263.91658,265161.38414,1180416.15887
2019-12-31,2019,12,"Arequipa","Arequipa","Cerro Colorado",199683.4611,24185.17177,109950.53471,23409.5458,157545.25228
2019-12-31,2019,12,"Arequipa","Arequipa","Jose Luis Bustamante y Rivero",185386.72164,30984.49411,158741.23999,47404.81194,237130.54604
2019-12-31,2019,12,"Arequipa","Arequipa","La Joya",54274.62754,0,996.13253,1036.26497,2032.3975
2019-12-31,2019,12,"Arequipa","Arequipa","Miraflores",183665.69072,47671.26907,167777.12469,30675.8488,246124.24256
2019-12-31,2019,12,"Arequipa","Arequipa","Paucarpata",373355.18055,24808.85859,212345.50962,89057.18492,326211.55313
2019-12-31,2019,12,"Arequipa","Arequipa","Socabaya",37465.80397,2838.62442,26378.58101,1331.59925,30548.80468
2019-12-31,2019,12,"Arequipa","Arequipa","Alto Selva Alegre",25125.98716,0,965.00471,563.03838,1528.04309
2019-12-31,2019,12,"Arequipa","Arequipa","Yura",24463.1525,0,1408.09924,577.79307,1985.89231
2019-12-31,2019,12,"Arequipa","Arequipa","Jacobo Hunter",41053.71894,1903.85501,19437.14192,923.6569,22264.65383
2019-12-31,2019,12,"Arequipa","Arequipa","Yanahuara",298670.44477,79701.20958,289349.89017,92747.89013,461798.98988
2019-12-31,2019,12,"Arequipa","Arequipa","Mariano Melgar",18.74127,9579.42212,27478.35548,2083.15009,39140.92769
2019-12-31,2019,12,"Arequipa","Camana","Camana",119124.83367,9035.32148,62626.06372,20253.65909,91915.04429
2019-12-31,2019,12,"Arequipa","Castilla","Aplao",16904.20153,0,513.07936,535.18408,1048.26344
2019-12-31,2019,12,"Arequipa","Castilla","Pampacolca",2831.92156,0,27.17071,0,27.17071
2019-12-31,2019,12,"Arequipa","Caylloma","Majes",136178.9308,5873.55464,42578.64176,5598.47898,54050.67538
2019-12-31,2019,12,"Arequipa","Islay","Cocachacra",19266.9488,0,1530.4746,714.5733,2245.0479
2019-12-31,2019,12,"Arequipa","Islay","Mollendo",54635.18831,45813.96992,37129.17625,15202.66802,98145.81419
2019-12-31,2019,12,"Arequipa","Islay","Punta de Bombon",9506.77382,0,460.77969,146.28543,607.06512
2019-12-31,2019,12,"Ayacucho","Huamanga","Ayacucho",634908.05415,155258.66006,295810.96052,64850.19589,515919.81647
2019-12-31,2019,12,"Ayacucho","Huanta","Huanta",56380.36158,0,2441.33004,956.59482,3397.92486
2019-12-31,2019,12,"Ayacucho","La Mar","Tambo",6045.8761,0,0.2,0,0.2
2019-12-31,2019,12,"Ayacucho","Cangallo","Cangallo",1521.14148,0,0.10616,0,0.10616
2019-12-31,2019,12,"Cajamarca","Cajabamba","Cajabamba",32791.98421,0,2511.04516,1418.29847,3929.34363
2019-12-31,2019,12,"Cajamarca","Cajamarca","Cajamarca",1594781.58209,330763.36379,565371.77833,294255.84863,1190390.99075
2019-12-31,2019,12,"Cajamarca","Celendin","Celendin",30540.26064,0,738.68817,975.47855,1714.16672
2019-12-31,2019,12,"Cajamarca","Celendin","Sorochuco",2930.07062,0,0.31513,0,0.31513
2019-12-31,2019,12,"Cajamarca","Chota","Chota",139432.01714,17186.34374,24183.31517,7854.4377,49224.09661
2019-12-31,2019,12,"Cajamarca","Chota","Paccha",4067.51013,0,0.00257,0,0.00257
2019-12-31,2019,12,"Cajamarca","Chota","Tacabamba",5032.91272,0,0.63054,0,0.63054
2019-12-31,2019,12,"Cajamarca","Cutervo","Cutervo",37075.56428,0,605.96164,1127.12645,1733.08809
2019-12-31,2019,12,"Cajamarca","Hualgayoc","Bambamarca",52288.93361,0,680.56164,711.96994,1392.53158
2019-12-31,2019,12,"Cajamarca","Jaen","Jaen",779116.6875,98882.5637,127701.36289,22567.2644,249151.19099
2019-12-31,2019,12,"Cajamarca","San Marcos","Pedro Galvez",11962.28631,0,0.12115,0,0.12115
2019-12-31,2019,12,"Cajamarca","San Pablo","San Pablo",6487.58943,0,0.64601,0,0.64601
2019-12-31,2019,12,"Cajamarca","San Miguel","San Miguel",14205.21703,3.14112,567.82708,1889.75537,2460.72357
2019-12-31,2019,12,"Cajamarca","San Miguel","Tongod",5468.74177,0,0.00409,0,0.00409
2019-12-31,2019,12,"Cajamarca","Santa Cruz","Santa Cruz",9312.78162,0,101.20078,0,101.20078
2019-12-31,2019,12,"Cajamarca","San Ignacio","San Ignacio",14412.99498,1.86036,888.10971,158.97875,1048.94882
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","Bellavista",460643.39957,98556.83128,263622.24858,172770.7772,534949.85706
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","Callao",4617946.94819,797687.05914,1360779.8043,949891.42148,3108358.28492
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","Ventanilla",346130.46341,78369.33088,300815.98735,77243.69153,456429.00976
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","La Punta",25.96595,32219.89356,81189.64898,6190.1891,119599.73164
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","Carmen de la Legua Reynoso",192112.35966,465836.68689,65858.85493,58602.75366,590298.29548
2019-12-31,2019,12,"Callao","Prov, Const, del Callao","La Perla",176514.23749,20525.64689,60476.26199,31179.77583,112181.68471
2019-12-31,2019,12,"Cusco","Anta","Anta",19826.62198,0,1137.8501,908.23981,2046.08991
2019-12-31,2019,12,"Cusco","Calca","Calca",3944.62999,0,8e-05,0,8e-05
2019-12-31,2019,12,"Cusco","Canchis","Sicuani",74660.79508,11559.02455,26274.64866,2375.18282,40208.85603
2019-12-31,2019,12,"Cusco","Canchis","Combapata",13258.21251,0,204.7836,728.09244,932.87604
2019-12-31,2019,12,"Cusco","Cusco","Cusco",1850490.55406,437166.13885,934939.47107,421174.10335,1793279.71327
2019-12-31,2019,12,"Cusco","Cusco","San Jeronimo",68259.83413,16949.50327,66630.06579,6460.55292,90040.12198
2019-12-31,2019,12,"Cusco","Cusco","San Sebastian",121965.07308,4784.61506,39754.00536,11314.54242,55853.16284
2019-12-31,2019,12,"Cusco","Cusco","Santiago",59324.44646,0.00318,6145.16215,4332.24187,10477.4072
2019-12-31,2019,12,"Cusco","Cusco","Wanchaq",286507.48117,62346.99017,256388.26473,78184.48986,396919.74476
2019-12-31,2019,12,"Cusco","Espinar","Espinar",71894.7633,16779.91669,73346.23053,52261.59524,142387.74246
2019-12-31,2019,12,"Cusco","La Convencion","Santa Ana",122921.58902,29915.52849,66071.26735,8701.3908,104688.18664
2019-12-31,2019,12,"Cusco","La Convencion","Echarate",3563.49339,0,0.00825,0,0.00825
2019-12-31,2019,12,"Cusco","La Convencion","Huayopata",3286.68142,0,0,0,0
2019-12-31,2019,12,"Cusco","Quispicanchi","Urcos",14551.84058,0,660.84844,366.36351,1027.21195
2019-12-31,2019,12,"Cusco","Urubamba","Machupicchu",0.05912,751.08206,6133.48573,51.99566,6936.56345
2019-12-31,2019,12,"Cusco","Urubamba","Urubamba",14296.72138,6356.82044,35708.46718,2130.3685,44195.65612
2019-12-31,2019,12,"Cusco","Acomayo","Pomacanchi",6035.12095,0,0.39116,0,0.39116
2019-12-31,2019,12,"Cusco","Acomayo","Acomayo",3159.70789,0,0,0,0
2019-12-31,2019,12,"Cusco","Chumbivilcas","Santo Tomas",12388.27572,0,482.48809,186.53197,669.02006
2019-12-31,2019,12,"Huancavelica","Huancavelica","Huancavelica",61142.37387,19958.3116,88633.89147,5545.57876,114137.78183
2019-12-31,2019,12,"Huanuco","Huanuco","Huanuco",1226132.30018,99929.58378,300247.39578,108335.99827,508512.97783
2019-12-31,2019,12,"Huanuco","Leoncio Prado","Rupa-Rupa",139676.58855,33575.56747,63680.73624,13757.90607,111014.20978
2019-12-31,2019,12,"Huanuco","Leoncio Prado","Jose Crespo y Castillo",15454.07025,0.0651,686.45699,398.60255,1085.12464
2019-12-31,2019,12,"Huanuco","Dos de Mayo","La Union",11743.23571,0.30317,447.06913,322.47838,769.85068
2019-12-31,2019,12,"Huanuco","Pachitea","Panao",21599.19438,0,1196.69497,405.73933,1602.4343
2019-12-31,2019,12,"Ica","Chincha","Chincha Alta",1245351.31883,173177.46164,194871.68082,148401.4548,516450.59726
2019-12-31,2019,12,"Ica","Chincha","Grocio Prado",28855.29984,4592.39503,6935.03672,3432.68213,14960.11388
2019-12-31,2019,12,"Ica","Ica","Ica",1748594.96171,195799.31921,552647.19367,353387.86422,1101834.3771
2019-12-31,2019,12,"Ica","Ica","Parcona",21573.77644,1511.80196,9543.98145,541.22685,11597.01026
2019-12-31,2019,12,"Ica","Nazca","Nazca",127182.33402,49202.39064,80888.8052,17958.68313,148049.87897
2019-12-31,2019,12,"Ica","Nazca","Marcona",43472.91373,31737.18878,104082.58358,35392.13628,171211.90864
2019-12-31,2019,12,"Ica","Pisco","Pisco",311494.42635,33594.09997,166015.8409,89476.92256,289086.86343
2019-12-31,2019,12,"Junin","Chanchamayo","Chanchamayo",300786.26611,22097.50653,89053.94574,20940.3904,132091.84267
2019-12-31,2019,12,"Junin","Chanchamayo","Pichanaqui",116910.77711,12044.66489,28902.37475,3119.00049,44066.04013
2019-12-31,2019,12,"Junin","Chanchamayo","San Ramon",5315.78006,1122.01527,6194.56855,1511.03441,8827.61823
2019-12-31,2019,12,"Junin","Chupaca","Chupaca",37416.71182,1.19532,1644.46166,646.58614,2292.24312
2019-12-31,2019,12,"Junin","Huancayo","Chilca",79481.42194,11276.99099,35695.61812,13439.29841,60411.90752
2019-12-31,2019,12,"Junin","Huancayo","El Tambo",296516.81916,40096.42943,171839.2618,54335.78335,266271.47458
2019-12-31,2019,12,"Junin","Huancayo","Huancayo",1963962.23894,271870.95483,605573.79349,415827.82345,1293272.57177
2019-12-31,2019,12,"Junin","Jauja","Jauja",48529.15407,3492.53026,19548.81785,4883.49281,27924.84092
2019-12-31,2019,12,"Junin","Satipo","Pangoa",35625.90182,2909.58207,9370.98661,1197.35672,13477.9254
2019-12-31,2019,12,"Junin","Satipo","Satipo",138486.98747,11993.68565,54402.88587,7000.41716,73396.98868
2019-12-31,2019,12,"Junin","Tarma","Tarma",157654.91167,10710.83363,64066.16076,32704.09343,107481.08782
2019-12-31,2019,12,"Junin","Yauli","La Oroya",95365.57025,26154.54071,57188.90676,42422.15738,125765.60485
2019-12-31,2019,12,"Junin","Yauli","Morococha",3344.74757,0,1193.60655,225.58986,1419.19641
2019-12-31,2019,12,"Junin","Concepcion","Concepcion",18544.76136,0,753.04309,627.74497,1380.78806
2019-12-31,2019,12,"La Libertad","Ascope","Chocope",24488.8431,0.00013,974.36586,606.56626,1580.93225
2019-12-31,2019,12,"La Libertad","Chepen","Chepen",184393.18712,13380.87827,81721.29183,19799.62498,114901.79508
2019-12-31,2019,12,"La Libertad","Otuzco","Otuzco",31948.81902,0,1113.22005,549.37651,1662.59656
2019-12-31,2019,12,"La Libertad","Sanchez Carrion","Huamachuco",98661.982,13355.15068,25822.72888,6403.23627,45581.11583
2019-12-31,2019,12,"La Libertad","Trujillo","El Porvenir",131413.54755,4972.81021,38715.09085,10834.68336,54522.58442
2019-12-31,2019,12,"La Libertad","Trujillo","La Esperanza",82946.4733,4175.84001,29877.72848,9743.06416,43796.63265
2019-12-31,2019,12,"La Libertad","Trujillo","Trujillo",6624790.16153,1124601.94196,2152937.46561,989117.50101,4266656.90858
2019-12-31,2019,12,"La Libertad","Trujillo","Huanchaco",25011.40867,0,956.31716,274.3659,1230.68306
2019-12-31,2019,12,"La Libertad","Trujillo","Victor Larco Herrera",38411.33878,1453.95786,21407.31837,11089.51991,33950.79614
2019-12-31,2019,12,"La Libertad","Viru","Viru",40723.33251,0,1899.88351,945.2893,2845.17281
2019-12-31,2019,12,"La Libertad","Pacasmayo","Pacasmayo",149042.73749,12010.29952,51130.5044,31167.90312,94308.70704
2019-12-31,2019,12,"La Libertad","Santiago de Chuco","Santiago de Chuco",8218.68303,0,390.10806,474.67614,864.7842
2019-12-31,2019,12,"La Libertad","Pataz","Parcoy",1997.33665,932.40689,57378.98297,5827.36801,64138.75787
2019-12-31,2019,12,"Lambayeque","Chiclayo","Cayaltí",14796.54382,0,738.76827,622.75528,1361.52355
2019-12-31,2019,12,"Lambayeque","Chiclayo","Chiclayo",4321839.40633,403394.62789,1026954.96715,477935.64238,1908285.23742
2019-12-31,2019,12,"Lambayeque","Chiclayo","Jose Leonardo Ortiz",252543.80388,23424.24763,49038.14448,9799.00014,82261.39225
2019-12-31,2019,12,"Lambayeque","Chiclayo","La Victoria",37417.84196,0.01067,2345.23283,1230.11314,3575.35664
2019-12-31,2019,12,"Lambayeque","Chiclayo","Pimentel",15574.2363,0,53.31101,132.2425,185.55351
2019-12-31,2019,12,"Lambayeque","Chiclayo","Pomalca",14984.82713,0,11.08241,15,26.08241
2019-12-31,2019,12,"Lambayeque","Chiclayo","Oyotun",5300.66036,0,30.4075,0,30.4075
2019-12-31,2019,12,"Lambayeque","Chiclayo","Patapo",7615.65901,0,6.07223,16,22.07223
2019-12-31,2019,12,"Lambayeque","Lambayeque","Lambayeque",123811.17392,11029.97123,55124.94603,15076.05448,81230.97174
2019-12-31,2019,12,"Lambayeque","Lambayeque","Olmos",25873.9327,0,361.96631,318.31648,680.28279
2019-12-31,2019,12,"Lambayeque","Lambayeque","Motupe",15676.07606,0,94.61398,32.68553,127.29951
2019-12-31,2019,12,"Lambayeque","Lambayeque","Mochumi",52985.34679,0,814.15571,461.83761,1275.99332
2019-12-31,2019,12,"Lambayeque","Lambayeque","Morrope",34951.96985,0,788.22075,152.60999,940.83074
2019-12-31,2019,12,"Lambayeque","Ferreñafe","Ferreñafe",16720.92586,118.96924,1098.57811,1249.79753,2467.34488
2019-12-31,2019,12,"Lima","Barranca","Barranca",292042.72913,32102.19274,195993.16434,69036.68578,297132.04286
2019-12-31,2019,12,"Lima","Cañete","Chilca",31066.43341,23.2411,2636.96293,1396.51197,4056.716
2019-12-31,2019,12,"Lima","Cañete","Imperial",2.36427,4709.65071,21811.59356,1069.19401,27590.43828
2019-12-31,2019,12,"Lima","Cañete","Mala",54109.89328,5983.78484,34889.07333,9969.19071,50842.04888
2019-12-31,2019,12,"Lima","Cañete","San Vicente de Cañete",362356.73687,52153.80969,140178.93449,65040.65051,257373.39469
2019-12-31,2019,12,"Lima","Cañete","Asia",83.42945,305.36083,12879.88633,314.39173,13499.63889
2019-12-31,2019,12,"Lima","Huaral","Huaral",323362.20972,102441.79069,150079.8825,65331.82307,317853.49626
2019-12-31,2019,12,"Lima","Huaral","Chancay",39264.47527,6128.35954,41892.23361,20085.94902,68106.54217
2019-12-31,2019,12,"Lima","Huaura","Huacho",594773.35823,71074.54991,281574.7873,126741.8816,479391.21881
2019-12-31,2019,12,"Lima","Lima","Ate",1069157.58794,210824.7483,735424.08985,276365.28915,1222614.1273
2019-12-31,2019,12,"Lima","Lima","Carabayllo",129208.30666,18425.8527,124256.70033,24472.61174,167155.16477
2019-12-31,2019,12,"Lima","Lima","Comas",762091.75316,187830.52789,738083.15754,264964.05239,1190877.73782
2019-12-31,2019,12,"Lima","Lima","Jesus Maria",1740821.48758,471307.73026,1848741.09954,1121879.27898,3441928.10878
2019-12-31,2019,12,"Lima","Lima","La Molina",2871828.58113,1963477.49068,2710965.66096,13742714.80778,18417157.95942
2019-12-31,2019,12,"Lima","Lima","La Victoria",9371045.61951,7947472.17859,3738420.92923,8683028.72853,20368921.83635
2019-12-31,2019,12,"Lima","Lima","Lima",50438577.15179,10665375.0487,4934202.43137,8230195.76864,23829773.24871
2019-12-31,2019,12,"Lima","Lima","Lince",545164.89929,282463.62764,708521.84136,302796.1716,1293781.6406
2019-12-31,2019,12,"Lima","Lima","Los Olivos",1058771.31952,290697.27732,1018368.41446,411348.85975,1720414.55153
2019-12-31,2019,12,"Lima","Lima","Lurigancho",118110.31222,13212.195,157414.60008,52640.45249,223267.24757
2019-12-31,2019,12,"Lima","Lima","Lurin",205792.80316,47895.58976,182444.41434,75869.51503,306209.51913
2019-12-31,2019,12,"Lima","Lima","Magdalena del Mar",775363.26198,227979.25771,1051848.40223,973469.61847,2253297.27841
2019-12-31,2019,12,"Lima","Lima","Miraflores",20135253.07762,4862100.65353,5566588.2516,6579570.62381,17008259.52894
2019-12-31,2019,12,"Lima","Lima","Puente Piedra",364868.76983,50736.91949,288823.82981,114716.41933,454277.16863
2019-12-31,2019,12,"Lima","Lima","San Borja",2868371.41521,798748.5004,3004225.30282,2475115.15504,6278088.95826
2019-12-31,2019,12,"Lima","Lima","San Isidro",113437700.15747,36393508.85803,11413374.94078,37756766.78436,85563650.58317
2019-12-31,2019,12,"Lima","Lima","San Juan de Lurigancho",1408682.13001,340370.60245,1345613.01129,612029.54144,2298013.15518
2019-12-31,2019,12,"Lima","Lima","San Juan de Miraflores",1025497.41158,120733.39251,660691.40232,374280.2168,1155705.01163
2019-12-31,2019,12,"Lima","Lima","San Martin de Porres",1007582.02103,288114.25011,999744.06759,473129.47733,1760987.79503
2019-12-31,2019,12,"Lima","Lima","San Miguel",2023108.7562,435380.93481,1479652.88702,982579.40935,2897613.23118
2019-12-31,2019,12,"Lima","Lima","Santa Anita",934841.04624,353975.41471,852538.56009,394754.93242,1601268.90722
2019-12-31,2019,12,"Lima","Lima","Santiago de Surco",5631140.95191,2909047.59461,6062591.31513,3643582.02691,12615220.93665
2019-12-31,2019,12,"Lima","Lima","Villa El Salvador",588742.04766,97824.07487,461526.14254,181877.74026,741227.95767
2019-12-31,2019,12,"Lima","Lima","Villa Maria del Triunfo",394491.91482,54932.57236,271696.48257,166549.45718,493178.51211
2019-12-31,2019,12,"Lima","Lima","Independencia",1496605.75432,277039.75246,946266.24614,439428.80448,1662734.80308
2019-12-31,2019,12,"Lima","Lima","Pachacamac",126526.90664,9818.86471,40225.28664,6672.11913,56716.27048
2019-12-31,2019,12,"Lima","Lima","Breña",594924.89199,171940.92977,527100.90408,192107.92524,891149.75909
2019-12-31,2019,12,"Lima","Lima","Pueblo Libre (Magdalena Vieja)",560109.85855,231727.82162,760768.17816,369433.77098,1361929.77076
2019-12-31,2019,12,"Lima","Lima","Chorrillos",963590.61174,225687.63924,1104953.19508,518188.58077,1848829.41509
2019-12-31,2019,12,"Lima","Lima","Rimac",289101.95686,116578.05054,311887.9006,120228.06525,548694.01639
2019-12-31,2019,12,"Lima","Lima","Barranco",276058.55575,185674.05802,421499.77052,132297.81336,739471.6419
2019-12-31,2019,12,"Lima","Lima","El Agustino",188295.43159,16965.3012,167162.62609,75655.00041,259782.9277
2019-12-31,2019,12,"Lima","Lima","San Luis",257715.13387,130007.89241,305963.87746,129457.95426,565429.72413
2019-12-31,2019,12,"Lima","Lima","Ancon",32855.34883,0,3326.73571,1516.15388,4842.88959
2019-12-31,2019,12,"Lima","Lima","Surquillo",505854.07901,349434.22676,718278.94946,5168617.40952,6236330.58574
2019-12-31,2019,12,"Lima","Lima","Chaclacayo",7.80867,8129.72923,74311.42989,5598.14501,88039.30413
2019-12-31,2019,12,"Lima","Huarochiri","San Antonio",64086.03057,168.32965,7867.09998,3275.47591,11310.90554
2019-12-31,2019,12,"Loreto","Alto Amazonas","Yurimaguas",121477.13705,18105.08426,58726.5483,7785.83428,84617.46684
2019-12-31,2019,12,"Loreto","Maynas","Iquitos",1416584.13978,299047.77783,384554.06363,190084.64954,873686.491
2019-12-31,2019,12,"Madre de Dios","Tambopata","Tambopata",257514.61069,64945.0578,117130.0247,23864.41414,205939.49664
2019-12-31,2019,12,"Moquegua","Ilo","Ilo",845619.42857,149279.6763,205085.60884,137003.55317,491368.83831
2019-12-31,2019,12,"Moquegua","Ilo","Pacocha",2.51995,9768.62031,61321.92968,5837.04251,76927.5925
2019-12-31,2019,12,"Moquegua","Mariscal Nieto","Moquegua",213286.53432,43119.05695,156153.64975,36047.37192,235320.07862
2019-12-31,2019,12,"Moquegua","Mariscal Nieto","Carumas",2218.5576,0,0.03,0,0.03
